customer_text,response_text,intent
@AmazonHelp It is not specifically the last two orders which shipped USPS for delivery yesterdaish.  It was the one before that which was definitely not delivered to our Mailbox.  Or the one before that which showed up two days after delivery.  Or the ones last year too.  It is a joke now.,@755169 I truly am sorry for the problems with your delivery! Let's get this sorted together in real time with you here: https://t.co/hApLpMlfHN ^JZ,delivery_issue
"@AmazonHelp Not really upset, just want reliable tracking or a decent delivery service.  No more guaranteed by 8pm on this day, and then having it marked delivered when it is not, or ""Delayed"" by the carrier.  Just say ""Gave it to USPS, it will probably be delivered"".",@755169 We'd like to pass your feedback along to our transportation team. Please use the link ^JZ provided to e-mail following this sequence: Prime and Something else &gt;More non-order questions&gt; Give Amazon feedback. Let us know if it doesn't arrive tomorrow. ^KB,delivery_issue
"@AmazonHelp Also, it isn't that I do not want to address the issue, it is simply that we have done this dance before.  I email, they apologise, delivery tomorrow or day after.  Will let someone know.  No change.  Otherwise love Amazon support.","@755169 I completely understand your frustration! Since you have had multiple issues with USPS, we may have other options for you. Please reach out to us via phone or chat if you have another delivery problem in the future. ^DG",delivery_issue
@AmazonHelp amazon fire 10 model SR87CV. switched on screen says system recovery (3e) tabbed down for factory reset nothing went back to above again,"@755170 Thank you for that information, Paula! We'd love to try some real time troubleshooting with you. Do you mind giving us a call here: https://t.co/JzP7hlA23B ^AR",general_query
"@AmazonHelp Nope, only gave me standard &amp; express option!",@248565 Thank you for that information. Would you mind taking a look and making sure you meet the requirements for the free shipping here?: https://t.co/LkvI3E38sB ^VF,general_query
@AmazonHelp I've tried through both and both say this. https://t.co/m9Qp0rMhQ9,"@755210 If removing and redownloading the app doesn't help, please contact us for more troubleshooting: https://t.co/qy3J24VGxb",general_query
"@AmazonHelp Pues que compre ayer el Amiibo de Lucina, y ha llegado con la caja totalmente doblada. Los colecciono todos con caja y este esta dañado ...","@755211 Comprendo tu molestia, Jaime. ¿Has verificado las opciones disponibles en este caso aquí: https://t.co/q4bM5Hat4C? ^LG",general_query
@AmazonHelp It doesn’t have cheese cubes of Amul..taste of India or Britannia either #amazonindia,@755214 I understand your concern. I've forwarded your comment as feedback internally to the concerned team. ^BV,general_query
@AmazonHelp It was an Amazon delivery through AMZL US,"@755218 We'd like to look into this further. When you have time, please provide us with your details here: https://t.co/3hysHzzHSt ^AC",delivery_issue
@AmazonHelp Sí! ya con el primer libro. Me gustó mucho! https://t.co/ox9YcqR9Z3,"@755221 Nosotros también adoramos a King ☠️, esperamos que lo disfrutes 😉. ^MB",general_query
"@AmazonHelp The link wouldn’t except my password, this is a nightmare all I wanted was to return a dirty used item I’ve been sent in exchange for a unused one .. I don’t have a printer . Plus it is heavy to carry to far ...",@755334 We're sorry to hear about the difficulties you've experienced logging in!  As an alternative you can reach out to us by phone here: https://t.co/zYVX1Qi29G and we can examine all options available in this situation. We're here to help! ^AZ,return_issue
@AmazonHelp No,"@755357 Have you tried to contact us here, John: https://t.co/JzP7hlA23B for real-time assistance? Keep us posted on this delivery!^FR",general_query
@AmazonHelp Ordered 2 books yesterday to arrive today log onto account just now to see that delivery wont be made until tomorrow #WhatsThePointOfPrime,@148093 What delivery date is listed on your order confirmation e-mail? ^GR,delivery_issue
@AmazonHelp Today’s 31st October,@148093 Thank you for confirming! Please contact us by phone or chat so that we can review avail options: https://t.co/JzP7hlA23B ^SD,general_query
"@AmazonHelp No la verdad, pensé que era vuestro trabajo ya que pago para poder tener el envío en 1 día aunque ya sean 2.","@117084 Zainda, ¿tu pedido es vendido y gestionado por Amazon o por un vendedor externo de nuestro sitio web? ^HC",general_query
@AmazonHelp Just changed over to prime video,"@755452 We're unable to view your account via Twitter. For available options, please reach out to us here: https://t.co/hApLpMlfHN ^AB",general_query
"@AmazonHelp Still doesn't work, could you refund the Amazon Prime I just bought aswell? Also, does being in Australia affect any of this?",@755452 Is your account on https://t.co/nUUp5MLhYl? ^JJ,refund_issue
@AmazonHelp I just have the Prime Video one :),"@755452 If you'd like Twitch Prime, you can upgrade your Prime here to allow access: https://t.co/ilP8nZ70Pz. I hope this helps! ^CS",general_query
@AmazonHelp You don't have chat support?,"@349581 Hi, when you click on the link you will see a drop down menu with the contact us options. Chat will be one of the options available. ^CR",general_query
"@AmazonHelp The question still remains unanswered, why sent it to Indore MP? 🤔","@661303 I understand your concern, Anuj. The tracking is updated as per the logistics plan. However, be assured the product will be delivered as the delivery date provided. Appreciate your understanding. ^GD",general_query
@AmazonHelp Okay but enlighten me with the great logic behind this stupid logistic plan,@661303 The tracking update will be put up as soon as the package is scanned at a carrier station in transit. Rest assured the order will be delivered as per the estimates. ^SG,general_query
@AmazonHelp knock knock,@755453 Kindly report this to our support team through the link provided earlier and we'll be glad to assist you. ^SY,general_query
"@AmazonHelp i already have asked for refund ,... and there is no option to update status (only option available is to cancel the return )",@755453 Sorry for the inconvenience. Please drop in your details here: https://t.co/beaaDm0muc and we'll contact you at the earliest. ^SC,refund_issue
"@AmazonHelp Noted, but what if any reader have to buy a new and updated one? They should just discard the old one???",@755457 As informed to you earlier we do not have a Kindle device exchange policy so they can either use both the devices or share one with any of their family member. ^AH,payment_issue
@AmazonHelp The reason was stated after product cancellation. Why after 4 days and prior intimation? I am really disappointed with the service,"@755491 This is one of cases. Sometimes order will be canceled after confirmation due to unforeseen reasons. I have taken your feedback and forwarded it internally. As we'll not be able to re-initiate canceled orders, I request you to place a fresh order. ^VH",technical_issue
@AmazonHelp 年間払いにしたからそれはいいんだけど、日曜のこの時間にツイッター返信業務お疲れ様です。日本勤務かわかりませんが。,"@755492 さようでございましたか。かしこまりました🙇
こちらAmazonの各国共通のアカウントとなっており、日本在住の日本人スタッフが対応いたしております(´-`)　夜分にリプライ失礼いたしました。HM",general_query
@AmazonHelp I have done all of those things. After 8:00 pm last night it said it was delayed and would be delivered 11/19-21 so I don’t understand why someone would mark it delivered at 11:30 pm when it obviously was not delivered.,"@314972 I certainly understand your frustration. In rare cases packages may say delivered up to 36 hours prior to arrival, please let us know if it doesn't arrive today as the tracking mentioned. ^VF",delivery_issue
@AmazonHelp No luck. Cleared the cache of safari and also force refreshed the page. Tried other browser too.,@442777 Sorry to hear that. Kindly get in touch with us here: https://t.co/MRipx9tRws and we’ll be glad to help you. ^NS,general_query
"@AmazonHelp Nada, no ha pasado nada. Sólo que me ha sorprendido el re-ajuste en el diseño de la página web ^^","@494483 Entiendo, en caso de alguna consulta o asistencia estamos a tu disposición siempre que necesites. ¡Saludos! ^AZ",general_query
@AmazonHelp I️ don’t believe a reason was provided; I️ haven’t been able to find one. All I️ can see is that the delivery date has changed,@755532 Thanks for letting us know! Please keep us posted if you haven't received your order by the new delivery date specified. ^KJ,delivery_issue
@AmazonHelp Gracias por vuestra parte siempre muy bien. Pero con esta compañía lo único que recibí bien es una carta. En cuanto ecommerce todo maltratad,@636777 Comprendo. Puedes enviar tus comentarios al respecto aquí: https://t.co/R2bbtV09QK. ^LG,general_query
@AmazonHelp It was finally sorted out. Twice in one week is not good,@516359 I'm sorry about that but I'm glad to hear that we were able to get it all sorted out for you! Please let us know if you have further questions or concerns. We're here to help! ^SM,general_query
"@AmazonHelp Have complained and reported numerous times! Was promised to be delivered today, even that didn’t happen! Extremely sad with the service!","@755713 Apologies for the experience, Souravi. Please share your details here: https://t.co/GIJyeYqKE0 I'll reach &amp; assist. ^SV",delivery_issue
"@AmazonHelp Yep, registered the order as a cash on delivery order. Can we use other modes or even Amazon pay?","@755714 I get your concern, Pranjal. Please reach us from here: https://t.co/rS49hgaADF we'll check this and assist you. ^SV",delivery_issue
@AmazonHelp This Is what it said... https://t.co/N14aEWkfrl,@755717 Is your item being shipped by a third-party seller or Amazon directly? You can find that here: https://t.co/Y5jpI9gRhE ^KP,general_query
@AmazonHelp Sold By: https://t.co/5w1WENNCNg LLC,@755717 We'd like to go over some available options with you. Please call or chat with us here: https://t.co/hApLpMlfHN ^MH,general_query
@AmazonHelp Thx chatting with Lavern now,@755717 Let us know how it goes. We're here for you! ^AN,general_query
"@AmazonHelp Can I ask, why do pre-orders not have the benefit of pre-ordering? Should have got this game last Thursday.",@755720 I'm so sorry for the delay! Was your order eligible for release day delivery? For more info: https://t.co/7bmHcmPN7k ^TK,order_issue
"@AmazonHelp Este es único correo q recibí el viernes en la noche, informando q habían enviado una parte. Pero la fecha garantizada ha permanecido ahí y en la app. https://t.co/EQ3D7qWKsP",@512965 Comprendo. ¿Y la parte del pedido que te falta ya ha sido enviada con un transportista o aún se encuentra pendiente de envío? ^DB,technical_issue
@AmazonHelp There’s no card thingy so don’t know who the carrier is... it’s not with a neighbour and not in my ‘safe place’... there wasn’t even a knock on the door to attempt to deliver it!,"@755822 We'd like to look into this with you! We're unable to view your order via Twitter. When it's convenient for you, please contact us via phone or chat here: https://t.co/JzP7hlA23B ^AB",payment_issue
@AmazonHelp Directo con ustedes y si tengo confirmación https://t.co/ga65ohRKd0,"@755826 En ese caso, como se te comenta en el correo recibido, el tiempo que toma una autorización en ser liberada depende de tu banco directamente. Te recomiendo entrar en contacto con ellos directamente para información adicional. ^KS",general_query
@AmazonHelp Did it. But the same thing got repeated today too and the customer care is unresponsive. Pathetic! You just lost a customer. I'm moving to @118702 advantage. @115850 prime sucks in delivery &amp; customer service.,"@241584 If the response that you've received is not satisfactory, you may reply to the email and we'll further look into it. ^AM",delivery_issue
@AmazonHelp One item was sold directly by amazon and one by Yummy Bee Limited,"@755827 Since we don't have access to your account or orders over social media, please phone or chat with us to discuss options here: https://t.co/JzP7hlA23B ^AN",general_query
"@AmazonHelp It’s ok I’ve managed now, skipped the process and have gone back into settings now and it’s connected thanks 👍🏻",@197677 I'm glad to hear you were able to get set up and connected. Reach back out if you ever need us. We're here for you! ^AN,general_query
@AmazonHelp @115850 @AmazonHelp No resolution till now.. Simply FRUSTRATING !!!,"@753913 I understand this could be disappointing, Simarpreet. If you've shared your details, you must have received an email correspondence from our social media team by now. Request you to check it here: https://t.co/8DAc10S7ww and respond for further assistance. ^NK",general_query
@AmazonHelp Where? How? What option do I chose? I see nothing about individual seller accounts?,"@383783 In the interest of getting you over to the right department, in section 2, select 'More order issues,' 'Other order question or issue.' You'll then be able to freeform your inquiry and select a contact method. ^AN",account_issue
@AmazonHelp Si me dicen que tienen que verificar mi tarjeta de credito que por que la direccion de entrega no se que rayos pero ese mismo dia me retiraron amazon 1 peso para verficar y ahora estoy bloqueado por 24 horas y congelados mis pedidos primera vez que compro con ustedes y mira.,"@756092 Entiendo Oskr, y lamento las molestias ocasionadas. Cuando se presenta una situación de este tipo solo el Departamento de Cuentas tiene acceso a tu información, por lo que es necesario seguir los pasos indicados en el correo recibido. ^KS",general_query
"@AmazonHelp Y se puede acelerar llamando por telefono? Si es asi a que número ya que son compras del buen fin y no quiero que se pasen las ofertas, gracias","@756092 Es solo por correo electrónico. Sin embargo, te adjunto el enlace donde podrás contactar para solicitar más información: https://t.co/beR78zMMYB . Saludos. ^DB",general_query
@AmazonHelp Gracias si no recibo contestación les escribire,"@756092 ¡Con mucho gusto Oskr, fue un placer ayudarte, feliz tarde! ^CB",general_query
"@AmazonHelp Wait, this is the UK site. I live in the US. Would I just be able to use my Amazon app on my phone to do this?",@756095 I'm sorry for the incorrect link. Here is the contact link for the US: https://t.co/hApLpMlfHN ^JF,technical_issue
@AmazonHelp No! Not logging into my account and follow up on this. Done it before and you guys didn't follow up. Go check your Facebook page. Ppl needs to know how you would resolve this matter.,"@756096 To clarify, we don't have access to your account or orders via Twitter and don't take personal information over social media. Following the link will allow us to look into the order, tracking and delivery itself. We'd love the opportunity to look into this for you. ^AN",account_issue
"@AmazonHelp Required information has been submitted. Hope that this matters be solved soon, not like the last one where no resolution was made. Thank you.",@756096 Thank you for providing your information. I can confirm that we have received it and someone will be in contact soon! Thank you for your patience while we investigate this. ^AD,general_query
@AmazonHelp Hola me dicen que tiene que comprobar mi tarjeta de crédito y resulta que en mis estados de cuenta me retiraron 1 peso ese mismo día para verificar,"@756092 Para desbloquear tu cuenta debes seguir los pasos indicados en el email. Con respecto al valor el mismo corresponde a una autorización, mira más información aquí: https://t.co/dr8r9WRmNy ^VL",general_query
@AmazonHelp Alright I cancelled it a second time even though I shouldn’t have had to. When will the refund go in? I haven’t eaten in 3 days I really need my money back,@756097 Oh no! Refund times depend on your bank's processing times and your payment method. You can check here to see which applies to you: https://t.co/CSMoRu98NQ ^VF,refund_issue
"@AmazonHelp Sunday by 8pm.
Then it changed to Monday...
Would have made diff plans today... https://t.co/DsyriiGZ3j",@756099 I know how frustrating this can be but we're here to help! We appreciate your patience. Please keep us posted on the updated delivery! ^AZ,general_query
"@AmazonHelp Bonjour, non, mon compte a été crée via mon numéro de portable seulement et je viens de voir qu'en rentrant mon identifiant et mon mot de passe que mon compte a été verrouillé. Je suis censé recevoir un SMS m'indiquant comment le déverrouiller mais rien pour le moment.","@756100 Bonjour, je suis désolée d'apprendre cela. N'ayant pas accès à votre compte depuis Twitter veuillez contacter notre service client afin de donner suite à votre requête je vous prie via le numéro suivant: 08 05 10 14 20.^BR",general_query
"@AmazonHelp No, para realizar un pedido y ver si solicito que lo manden a mi domicilio o a la oficina. Gracias","@270191 Entiendo, en ese caso durante el proceso de compra se te indican las fechas posibles de entrega de acuerdo con el producto, dirección de entrega y método de envío seleccionado, entre otros. ^KS",general_query
@AmazonHelp done,@154114 Thanks! We're always looking for ways to improve; we really appreciate this kind of feedback. Let us know if you have any further questions. ^DW,general_query
"@AmazonHelp Of course not, and that's what I'm most angry about! Delays can be understood, but why wasnt I informed without having to chase? If it was known there was a delay, why does my tracking STILL say it's due today? Incredibly poor. @115830","@756106 I'm sorry for the frustration this has caused, Glen! When you have a moment, please contact us here so that we can take a look into this for you: https://t.co/JzP7hlA23B ^SM",general_query
"@AmazonHelp Spoke to customer services who told me it would be here by 9pm. It's now passed 9pm and still no sign. 2 days overdue now. Wtf are you playing at Amazon, yet again? Where can I put an official complaint in?",@756106 Oh no! I'm sorry you still don't have your item. Please reach out to us here: https://t.co/JzP7hlA23B Thanks! ^AJ,contact_support
@AmazonHelp It's not been delivered to a neighbour. What if they don't return it?,@738317 We'd like to look more into this! Please select 'Prime and more' in the first step in the link provided. Then 'other non-order questions' and 'something else' in step 2. Step 2 will provide contact options. ^CS,return_issue
"@AmazonHelp I think it's something sent to us by someone else, so I can't click through to any options because it's not my order (and no, I don't know who sent it as there's no details on the form!)","@738317 If it's been delivered to a neighbour, it will have the recipient's name and address for them to return to the owner. Sorry there isn're more information on the note you've received. ^MG",order_issue
"@AmazonHelp You can't take both things from customer his item and money
You neither refunded my money nor returned my item if you are denying claim","@672032 If you have replied to the same team, they'll contact you at the earliest. Request you to wait. ^MK",refund_issue
@AmazonHelp I replied but nobody contacted me thereafter,@672032 The resolution provided by the buyer-guarantee team is the best we could offer. We cannot provide any further assistance on this issue. ^NR,general_query
@AmazonHelp This is the 5th time in 2 weeks since we moved in we've tried to do prime delivery and every time we've had to call and chase where our parcel has gone. Your drivers dont even try!,"@334197 Were you able to use the link previously provided? We're here to help.
^AV",delivery_issue
"@AmazonHelp Muchas gracias, excelente día.","@756417 Con mucho gusto, recuerda que estamos aquí para ayudarte siempre que lo necesites. ^HC",general_query
@AmazonHelp Ask your so called correspondence to talk to me,@521251 We wouldn't have an option to arrange a call via Twitter. We can't gain access to your account via social media platform. We'll be able to work on your issue once we receive your details as requested here: https://t.co/O8mXWUy1SP Appreciate your understanding.,contact_support
@AmazonHelp Ask your so called correspondence to talk to me,@521251 We wouldn't have an option to arrange a call via Twitter. We can't gain access to your account via social media platform. We'll be able to work on your issue once we receive your details as requested here: https://t.co/O8mXWUy1SP Appreciate your understanding. ^KA,contact_support
@AmazonHelp Yes to reset the password. We have reset the account after waiting 5 hours we have had the verification code sent and changed it but it’s still not letting us sign in with the new or old password. It started because we had an email saying the email address has been changed,@756420 I'm sorry to hear that! We would like to assist with this in real-time. Can you please use the following link to get in touch with us?   https://t.co/zYVX1Qi29G. ^DY,account_issue
"@AmazonHelp Not yet, because I’ve not been able to make the contact. Can I fix this issue via email?","@756421 We may need you to contact via phone for your security, since this issue involves your password. ^AB",general_query
"@AmazonHelp I received an email. I was told to call a phone number in the US and contact the Password Escalation team. Unfortunately, it’s not been possible to communicate with them. Is there any alternative?",@756421 Our Password Escalation team is the best equipped to help you with this issue. Have you not received a response from your inquiries? Have you checked the spam/junk folder of your e-mail account? ^DO,account_issue
@AmazonHelp I’ve not had any answer so far.,"@756421 We'd like to take a closer look to see what's going on, Gustavo! Please contact us via e-mail/phone here: https://t.co/jzvkhdlrK5 so we can get the account sorted. ^CS",general_query
@AmazonHelp For my last package you did and that's fine things happen but this package is suppose to come by 8 pm today but its not out for delivery yet and that usually means it won't come today.,@756422 Packages can be dispatched and delivered same day! Please let us know if it doesn't arrive by 8PM ^AD,delivery_issue
@AmazonHelp How long will it take to initiate the refund process?,"@756427 Usually it will take 3-5 business days for the refund to be reflected in your bank account, but as your issue is still not resolved, please share the details in the link provided to you above and we'll look into this for you. ^SU",refund_issue
@AmazonHelp I've shared it. Last time I was told to send an email and refund will be initiated in 2 days and I'll get a call. None of that ever happened.,@756427 Thanks for the heads up. We've just received your details and working to resolve this for you. We'll be sure to reach out to with an update at the earliest. Appreciate your patience. ^VN,refund_issue
@AmazonHelp @756427 Hi there. Are people ignoreing my DM question on purpose? Not like it’s a complaint. Just a simple question...,"@149467 We apologize that your issue wasn't addressed earlier. However, upon checking the details I see that our team is right on it and we'll ensure that this is closed at the earliest. ^PR",general_query
@AmazonHelp There's no help from here on. I called and then bot said that the product can't be found and disconnected the call https://t.co/xvB6Km4pY0,@756427 I'm sorry that you are unable to reach out to our support team. Kindly share your details here: https://t.co/GIJyeYqKE0 and we'll look into this for you. ^GD,contact_support
"@AmazonHelp you guys are disgusting.This is the not the first time it happened it happened in d past as well . repeated concern&amp;which is alarming to the customer service .being frequent buyer with prime membership, not expected. shameless and effortless service .","@751690 I'm sorry about the experience you've had, Sugeeta. We've received your reply and we're working on your concern. We'll get back to you with an update soon. Appreciate your understanding and patience in this regard. ^SV",account_issue
@AmazonHelp thanks for you response. I received this message from DM-BALANC,@756434 You're welcome. Kindly do not share any details. For genuine offers refer to amazon.in. ^SG,general_query
@AmazonHelp To wait till Tuesday and see it it comes?? When I ordered it was Guarantee delivery today?,"@277556 Thank you for clarifying. Carriers will typically deliver by the next business day. If you haven't received it by Tuesday, please let us know here: https://t.co/hApLpMlfHN ^DW",delivery_issue
"@AmazonHelp sorry, warum die redundante Option? Ist doch Blödsinn, wenn der Schalter auf der Website freigeben steht, aber dann nochmal eine Option nur auf dem Gerät ist?","@678726 Warum dem so ist, kann ich dir leider nicht beantworten. ^MI",technical_issue
@AmazonHelp Thanks for the info ... but I am little worried that the cheaper product may be a copy/fake .. will I get a refund if the product isnt genuine ?,"@756662 Certainly. Amazon does not sell fake products. However, if you have any issue with the received item, you can definitely write to us and we will do the needful. ^PR",refund_issue
@AmazonHelp Thanks but I’ve queried it with your CS team already. Missed the call as it said Dublin (I don’t answer strange numbers). First my prime issue and now this 🙈,@427212 Please call us back here: https://t.co/JzP7hlA23B so we can help sort this out. ^CO,contact_support
@AmazonHelp already many time contacted to customer service. now do what you people can.  very bad service from amazon,"@756669 We'd like to sort this for you. However, being on social platform, we don't have access to your account from here to work on this. Please share your details using the secured link provided earlier and let us know. We'll be sure to reach out to you with an update. ^VN",contact_support
"@AmazonHelp I have yet to receive a.confirmation, who should I talk to?",@756670 Contact us in real time and we will be happy to take a look. You can give us a ring or chat with us from here:  https://t.co/JzP7hlA23B ^CH,general_query
@AmazonHelp Any info on when it will be available for non echo user? Like the app in smartphone?,@672038 We don't have any announcement on this yet. Please stay tuned. ^MK,technical_issue
@AmazonHelp Thanks for the support,@756790 You're welcome. ^MN,general_query
@AmazonHelp Resolved. Followed up using the contact form on the website. Apparently the video download problem is a known issue. Didn’t submit feedback on the prime video app error.,@756791 Thank you for letting us know that you were able to find an answer Tom. I do apologize that an immediate solution was not found but we do appreciate your patience while the issue is resolved. ^CH,technical_issue
@AmazonHelp C est pourtant une banque française,"@755818 Quel est le type de cette carte bancaire ? Visa, mastercard, Américan express ? ^ME",general_query
@AmazonHelp I cant how am i feel this,@756882 Kindly click on this link and share the details so that we can help. ^SG,general_query
@AmazonHelp AmazonHelp I have ordered in a way so that i can receive before 20 nov 2017 because i have to go to out station on 21 st nov. i could receive the shipment with normal delivery time . But it was urgent so i ordered with prime. Second time i am facing issue with amazon.,@756883 I understand your concern regarding the order delivery. Please confirm if you have reached out to us from the link shared earlier. ^SF,delivery_issue
@AmazonHelp i have already connected to the customer care twice,"@756883 I'm sorry for the trouble with the delivery. We'd like to have this checked, kindly share your details here:https://t.co/beaaDm0muc and we'll look into it right away. ^EM",general_query
@AmazonHelp after couple of conversation with customer care still didn't receive shipment disappointed with amazon prime. https://t.co/M8Pm0KDsFR,"@756883 Apologies for the delay, Rahul. I'd request you to wait till the new delivery date.
Please don’t provide your account details as we consider them to be personal information. Our Twitter page is visible to public. ^JC",technical_issue
@AmazonHelp @115850  @1840  @115851  The price of this product has never been changed after its launch in the Indian market. It was launched at the price of 3499 INR only. How can the price in your database be more than what the company is offering?,@756885 I get your concern about the price change. I'll share your comments with internal teams for review. ^SV,general_query
@AmazonHelp @115850 @1840 @115851  i was planning to buy it and if i would not have checked on the net i would have got cheated on the price and discount offered.,"@756885 As mentioned earlier, we'll share your comments to the concerned team internally for a review. ^KA",general_query
@AmazonHelp It was from the friends account,"@756887 Thanks for the information! In this case, the account owner would need to give us a call so that we can look into the issue. Please keep us posted on the outcome! ^SM",account_issue
@AmazonHelp Je viens de vous en envoyer un autre,"@665211 D'accord, nous allons vous répondre de suite. ^BR",general_query
@AmazonHelp Ordered from amazon UK and it’s sold by Amazon EU Sarl,@756888 Let's look further into this together! We're not able to view your order via Twitter. Please reach us by phone or chat so that we can assist: https://t.co/JzP7hlA23B ^AB,order_issue
@AmazonHelp Babe delivery date has passed by TWO MONTHS. Order status says “stop and return request received”,"@756888 This isn't the experience we want for our customers. Was this item ordered from https://t.co/ykTUEmdsQA? If so, was it sold by a Marketplace vendor or Amazon: https://t.co/aaDyEz1VgE ^DO",return_issue
"@AmazonHelp Appreciate the help. Have tried all the steps on the help page and still no luck. In contact with USPS, but have heard nothing back, and cannot claim a lost package through them for 7 days. Assuming it is gone and that a neighbor is enjoying the unexpected gift.",@342346 I know how frustrating this can be! If the package hasn't arrived within the next 24 hours please reach out to us here:  https://t.co/hApLpMlfHN and we'll be happy to assist further! ^AZ,delivery_issue
@AmazonHelp Thanks again for your help. One of our neighbors dropped off the package. It was delivered to the wrong condo.,@342346 We're glad it was found! Enjoy! ^TR,delivery_issue
@AmazonHelp Sent you a dm,@756889 I've responded. You're welcome to continue on the thread that works best for you! ^CS,general_query
"@AmazonHelp Thanks for the not so helpful response. I have checked the GST data in detail and my question was about why it isn't available for so many mobile phones. Which means, I  pay but can't get input credit @145910 @12381 @36491",@756890 We would like to check with such orders. Call us using the link shared above &amp; we'll help you with a concrete resolution. ^MJ,general_query
"@AmazonHelp Je viens de chatter avec votre SAV, je pense que le problème est en cours de résolution. Ça touche quasiment l'intégralité de mes commandes depuis le passage à Amazon Logistics. Voulez-vous quand même les numéros ?","@731851 Oui, s'il vous plaît afin qu'on puisse remonter au département en charge. ^BR",general_query
"@AmazonHelp I have tried to cancel Amazon Prime through customer services but this was unsuccessful, as they could not discuss it with me as I didn't know the email. They have told me to contact my bank, and my bank has raised a Visa dispute, and have told me to inform you of this action.",@270228 Canceling an Amazon Prime membership can be done from the account. Learn how to cancel here: https://t.co/X3vmCKUmmJ ^JF,contact_support
"@AmazonHelp I don’t have the email to log into the account with the prime membership, and have no knowledge to what it is. Can I just have the complaints email please.",@270228 You can provide your feedback by sending an email using this link: https://t.co/zYVX1Qi29G ^JF,account_issue
@AmazonHelp It won't let me reset apparently my postcode is incorrect,@756894 Please let us have a look into this with you. Use this link so that we may do so: https://t.co/aPsjE2eHpc ^DO,technical_issue
"@AmazonHelp Amazon Logistics, que vous utilisez pour remplacer la poste alors que ça marchait très bien. Le service est devenu déplorable.",@731851 Avez-vous signalé ces incidents à notre SAV je vous prie? ^BR,general_query
"@AmazonHelp Ordered on March 23, 2016  Order# 116-4081823-9779459 already been through this exasperating exercise with cust service. other VOYAGE owners have expressed the exact same flaw. what about an even exchange for Oasis? @115851","@241844 When you contacted customer service about this issue with your Kindle, Scott, what options or insight were we able to provide about the defect you are experiencing? Please let us know. 😊 ^JD",order_issue
"@AmazonHelp nothing really some silly stuff ie restart hold the button down for five seconds, etc. nothing resolved the problem @115851","@241844 I'm sorry those steps didn't work to resolve your problem, Scott.  We'd like to have a member of our team take a look into this further.  Could you reach out to us here: https://t.co/hApLpMlfHN so we can take a closer look? ^AZ",general_query
"@AmazonHelp That is a link to contact amazon. are you not amazon? this sounds as if you're giving me ""the run around"" why don't you have ""a member of our team"" contact me? please advise, thank you @115851","@241844 Hi Scott, the link comes through to us directly so we will be able to access your account details and assist you further. ^ HS",general_query
@AmazonHelp OK I'm happy to cooperate  to the best of my ability. When I click on the link it Goes to my account and/or my orders What I want to do next? Thank you @115851  very puzzling,"@241844 You should see a page with the options to select your issue then links to contact us via Phone, Chat or Email. Please let us know if you need further assistance! ^AD",account_issue
@AmazonHelp I’ve already done the live chat but they say it’s been marked as delivered by mistake even though I ordered it yesterday with a guaranteed next day delivery.,"@756900 Were you given options via chat? If so, what options were given? ^SW",delivery_issue
@AmazonHelp The timeframe given in the email was 22nd - 24th of November.,"@181237 Thank you for letting us know! Via Twitter I can't tell you when the article will be actually shipped. You will receive another email, once the item leaves our warehouse. Regards ^MI",general_query
@AmazonHelp This is the one: https://t.co/kIe42DHIsx,@671824 Thank's for the link. I'll surely forward this to our concerned team internally. ^SH,general_query
"@AmazonHelp Merci. Le mieux serait encore de continuer de passer par la poste avec qui ça marchait très bien. Parce que Amazon Logistics passe à n'importe quelle heure n'importe quel jour et n'appellent pas, je ne sais même pas où atterrit un colis non livré. En relais ?",@731851 de remonter le fait que vous souhaitez passer par la poste pour la livraison de vos colis. 2/2 ^BR,technical_issue
"@AmazonHelp Merci. Le mieux serait encore de continuer de passer par la poste avec qui ça marchait très bien. Parce que Amazon Logistics passe à n'importe quelle heure n'importe quel jour et n'appellent pas, je ne sais même pas où atterrit un colis non livré. En relais ?",@731851 Nous ne sommes actuellement pas en mesure de choisir le transporteur. Nous le déterminons automatiquement en fonction de certains critères tels. J'espère que vous comprenez notre démarche. Mais nous ne manquerons pas 1/2,technical_issue
"@AmazonHelp Ben c'est à dire que le transporteur c'est *AMAZON* logistics donc c'est un peu vous qui l'avez non seulement choisi, mais en plus créé (sûrement pour économiser sur l'externalisation des envois). Je vois pas pourquoi je devrais subir votre non-maîtrise de la logistique.","@731851 Je  vous comprends parfaitement, sachez que c'est grâce à vos remontées que nos services s'améliorent. ^BR",general_query
"@AmazonHelp OK, donc :
Colis ouvert : CE0004559523
Colis donné à un voisin : C10040553623
Colis laissé au milieu du hall (libre accès, ex précédent) : num de colis plus dispo
Colis (volumineux) sous le paillasson : num de colis plus dispo","@731851 Merci, je viens de remonter l'information au service concerné afin que ces soucis ne se répètent pas ^ME",general_query
"@AmazonHelp Si lo he recibido, ustedes me piden un fax con datos de mi tarjeta y estos son confidenciales. He hehoncompras con ustedes antes y no he tenido ningún inconveniente, no comprendo por qué ahora lo hay.",@757143 En este caso para desbloquear tu cuenta debes seguir los pasos indicados en el email. ^VL,general_query
"@AmazonHelp There’s no mention of a 5505 error on that page, and my login info is the same I use to watch Prime video on my laptop and iPad. Can you be more specific?",@757145 5505 error typically is an issue with your country settings. We can assist you with updating this information by phone or chat here: https://t.co/cuWdyEhfAF ^AN,account_issue
